nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
Cervecería Dante O'Neal,42.4629223,-2.4534124,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cervecer%C3%ADa+Dante+O%27Neal/@42.4629223,-2.4534124,17z"
Crepecatessen,42.4637868,-2.448803,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Crepecatessen/@42.4637868,-2.448803,17z"
Cyaboga Bar,42.4657963,-2.4447232,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cyaboga+Bar/@42.4657963,-2.4447232,17z"
El Patio de Marce,42.4719387,-2.4628107,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Patio+de+Marce/@42.4719387,-2.4628107,17z"
Emociones en Boca,42.4662209,-2.4528542,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Emociones+en+Boca/@42.4662209,-2.4528542,17z"
En las Nubes Restobar,42.4627606,-2.4493103,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/En+las+Nubes+Restobar/@42.4627606,-2.4493103,17z"
Entrepuentes,42.4524469,-2.4253105,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Entrepuentes/@42.4524469,-2.4253105,17z"
Juan y Pinchamé,42.4654406,-2.4480288,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Juan+y+Pincham%C3%A9/@42.4654406,-2.4480288,17z"
JuanLobo Food & Drinks,42.4665979,-2.4442881,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/JuanLobo+Food+%26+Drinks/@42.4665979,-2.4442881,17z"
La Cazuelita de Barro,42.4659091,-2.4580841,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Cazuelita+de+Barro/@42.4659091,-2.4580841,17z"
La Taberna de Baco,42.4659157,-2.4494314,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Taberna+de+Baco/@42.4659157,-2.4494314,17z"
Mesón Jabugo,42.4571494,-2.4619263,,Local,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mes%C3%B3n+Jabugo/@42.4571494,-2.4619263,17z"
Pasión PorTi,42.46552870000001,-2.447967,,Mediterráneo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasi%C3%B3n+PorTi/@42.46552870000001,-2.447967,17z"
Pulpería La Universidad,42.4657256,-2.4492424,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pulper%C3%ADa+La+Universidad/@42.4657256,-2.4492424,17z"
Raízes Cafetería Logroño,42.4658032,-2.445572,,"Desayuno, tapas",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ra%C3%ADzes+Cafeter%C3%ADa+Logro%C3%B1o/@42.4658032,-2.445572,17z"
Restaurante El Lagar,42.458801,-2.448302,,"Mediterránea, local",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Lagar/@42.458801,-2.448302,17z"
Restaurante Letras de Laurel,42.4655259,-2.4489104,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Letras+de+Laurel/@42.4655259,-2.4489104,17z"
Winebar La Frasca,42.4606397,-2.4503903,,"Mediterránea, tapas",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Winebar+La+Frasca/@42.4606397,-2.4503903,17z"
Ilusiones Sin Gluten,37.9980281,-1.1477687,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ilusiones+Sin+Gluten/@37.9980281,-1.1477687,17z"
Sweets Pom Pom,37.6144113,-0.9911662000000001,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sweets+Pom+Pom/@37.6144113,-0.9911662000000001,17z"
CaféLab Murcia,37.9838485,-1.1279705,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Caf%C3%A9Lab+Murcia/@37.9838485,-1.1279705,17z"
El Pilón de la Negra Murcia,37.9913877,-1.1088545,,Latina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Pil%C3%B3n+de+la+Negra+Murcia/@37.9913877,-1.1088545,17z"
Godis Dulce Poder,37.9838448,-1.1270493,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Godis+Dulce+Poder/@37.9838448,-1.1270493,17z"
La Boca te Lía - Murcia Centro,37.9894386,-1.1350145,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Boca+te+L%C3%ADa+-+Murcia+Centro/@37.9894386,-1.1350145,17z"
La Boca te Lía - Cieza,38.2371755,-1.4020714,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Boca+te+L%C3%ADa+-+Cieza/@38.2371755,-1.4020714,17z"
La Solana Bar & Restaurant,37.5968844,-0.8046542,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Solana+Bar+%26+Restaurant/@37.5968844,-0.8046542,17z"
La Ruta Street Food,37.9385468,-1.1377008,,"Mediterránea, take away, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Ruta+Street+Food/@37.9385468,-1.1377008,17z"
Pastelería Lurayn,43.2612935,-2.936364,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+Lurayn/@43.2612935,-2.936364,17z"
El Mexicano y Mucho Más,42.8491678,-2.6881765,,Mexicana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Mexicano+y+Mucho+M%C3%A1s/@42.8491678,-2.6881765,17z"
El TabanKo,42.8481213,-2.6734733,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+TabanKo/@42.8481213,-2.6734733,17z"
El Trasgu Fartón,42.8660611,-2.6835474,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Trasgu+Fart%C3%B3n/@42.8660611,-2.6835474,17z"
Erdizka Taberna,42.848025,-2.6708923,,"Mediterránea, local",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Erdizka+Taberna/@42.848025,-2.6708923,17z"
Kotarro,42.8475489,-2.6800303,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kotarro/@42.8475489,-2.6800303,17z"
La Pepita Burger Bar - Vitoria,42.8461531,-2.68074,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Pepita+Burger+Bar+-+Vitoria/@42.8461531,-2.68074,17z"
London Café Vitoria,42.8462924,-2.6646386,,"Local, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/London+Caf%C3%A9+Vitoria/@42.8462924,-2.6646386,17z"
Restaurante El 7,42.8478226,-2.6708538,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+7/@42.8478226,-2.6708538,17z"
Restaurante Mano Lenta,42.8486111,-2.6822222,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Mano+Lenta/@42.8486111,-2.6822222,17z"
Waska!,42.8433558,-2.6705304,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Waska%21/@42.8433558,-2.6705304,17z"
Pizzería Dolomiti,42.843298,-2.6755463,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Dolomiti/@42.843298,-2.6755463,17z"
Restaurante Isla Sicilia Vitoria,42.8421663,-2.7017941,,"Italiana, pizza, take away",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Isla+Sicilia+Vitoria/@42.8421663,-2.7017941,17z"
Restaurante La Pintozzería,42.8474921,-2.670331,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+La+Pintozzer%C3%ADa/@42.8474921,-2.670331,17z"
Güreik,42.84675920000001,-2.6736188,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/G%C3%BCreik/@42.84675920000001,-2.6736188,17z"
Bar Etxagi,43.1195441,-2.4124438,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Etxagi/@43.1195441,-2.4124438,17z"
Cafetería Egon ,43.1152208,-2.4162396,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cafeter%C3%ADa+Egon+/@43.1152208,-2.4162396,17z"
Gaxen,43.3678246,-1.7933982,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gaxen/@43.3678246,-1.7933982,17z"
Ristorante ilcapo,43.3632622,-1.8220818,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ristorante+ilcapo/@43.3632622,-1.8220818,17z"
Txantxangorri,43.3671893,-1.7940618,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Txantxangorri/@43.3671893,-1.7940618,17z"
Dulces Free,43.3244976,-1.9703932,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Dulces+Free/@43.3244976,-1.9703932,17z"
Cortázar Donostia,43.3180222,-1.9816737,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cort%C3%A1zar+Donostia/@43.3180222,-1.9816737,17z"
El Fogón de Miramón,43.2886556,-1.981153,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Fog%C3%B3n+de+Miram%C3%B3n/@43.2886556,-1.981153,17z"
Gandarias,43.3240228,-1.9857835,,"Mediterránea, local",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gandarias/@43.3240228,-1.9857835,17z"
Juantxo Taberna,43.3227127,-1.9845824,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Juantxo+Taberna/@43.3227127,-1.9845824,17z"
La Rebotika,43.3114815,-2.0052148,,Asador,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Rebotika/@43.3114815,-2.0052148,17z"
Mesón Portaletas,43.3231162,-1.9868988,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mes%C3%B3n+Portaletas/@43.3231162,-1.9868988,17z"
Restaurante Kaskazuri,43.32549849999999,-1.9833896,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Kaskazuri/@43.32549849999999,-1.9833896,17z"
Restaurante Isla Sicilia Donostia,43.3167209,-1.9835592,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Isla+Sicilia+Donostia/@43.3167209,-1.9835592,17z"
Restaurante Raviolina,43.3233986,-1.9860214,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Raviolina/@43.3233986,-1.9860214,17z"
Fit & Goxo,43.2520574,-2.9156003,,"Pastelería, take away",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Fit+%26+Goxo/@43.2520574,-2.9156003,17z"
Kuki Cookie Bakery,43.2641155,-2.9347095,,"Pastelería, americana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kuki+Cookie+Bakery/@43.2641155,-2.9347095,17z"
AHOAN,43.2593161,-2.9221601,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/AHOAN/@43.2593161,-2.9221601,17z"
ALMODOBAR,43.2554502,-2.9281812,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/ALMODOBAR/@43.2554502,-2.9281812,17z"
Basalbo Baserria,43.36548699999999,-3.0089909,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Basalbo+Baserria/@43.36548699999999,-3.0089909,17z"
Bar Restaurante Víctor,43.2591103,-2.9230252,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Restaurante+V%C3%ADctor/@43.2591103,-2.9230252,17z"
Jauregia,43.2667891,-2.9442873,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Jauregia/@43.2667891,-2.9442873,17z"
Larruzz Bilbao,43.2665224,-2.9296205,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Larruzz+Bilbao/@43.2665224,-2.9296205,17z"
Restaurante Arraiz,43.2417594,-2.9602828,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Arraiz/@43.2417594,-2.9602828,17z"
Restaurante Isla Sicilia Bilbao,43.2603572,-2.9475709,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Isla+Sicilia+Bilbao/@43.2603572,-2.9475709,17z"
La Crème Bakery,36.8398429,-2.4597119,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Cr%C3%A8me+Bakery/@36.8398429,-2.4597119,17z"
Mari's Bakery,36.8430798,-2.4546622,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mari%27s+Bakery/@36.8430798,-2.4546622,17z"
MISU Tiramisú pa' llevar,36.8402546,-2.4647223,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/MISU+Tiramis%C3%BA+pa%27+llevar/@36.8402546,-2.4647223,17z"
AlmaZen Orgánico,36.840678,-2.465608,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/AlmaZen+Org%C3%A1nico/@36.840678,-2.465608,17z"
Arrocería Parrosseta,36.7612117,-2.1084378,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Arrocer%C3%ADa+Parrosseta/@36.7612117,-2.1084378,17z"
Bar Café Des Amis,36.8096029,-2.5849738,,"Tapas, desayuno, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Caf%C3%A9+Des+Amis/@36.8096029,-2.5849738,17z"
Restaurante Cactus 58,36.8273639,-2.446404,,Latina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Cactus+58/@36.8273639,-2.446404,17z"
Casa Leonor & Jacma,37.23113,-2.23849,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+Leonor+%26+Jacma/@37.23113,-2.23849,17z"
RAABTA BURGER,36.8352951,-2.3191763,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/RAABTA+BURGER/@36.8352951,-2.3191763,17z"
Kite Burger Almería,36.8289642,-2.4532282,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kite+Burger+Almer%C3%ADa/@36.8289642,-2.4532282,17z"
La Azotea,36.8383841,-2.4668428,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Azotea/@36.8383841,-2.4668428,17z"
La Guajira,36.8397316,-2.4707793,,"Tapas, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Guajira/@36.8397316,-2.4707793,17z"
La Piedra Resto-Bar,36.8510374,-2.450515,,Latina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Piedra+Resto-Bar/@36.8510374,-2.450515,17z"
La Taberna de Domi,36.8248617,-2.4469236,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Taberna+de+Domi/@36.8248617,-2.4469236,17z"
Natividad Restaurante,36.8361465,-2.435257,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Natividad+Restaurante/@36.8361465,-2.435257,17z"
Ronda 121 café,36.8400645,-2.4544302,,"Desayuno, pastelería, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ronda+121+caf%C3%A9/@36.8400645,-2.4544302,17z"
Sansa Café Healthy Food,36.8241107,-2.442103,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sansa+Caf%C3%A9+Healthy+Food/@36.8241107,-2.442103,17z"
Bresca Almería,36.832463,-2.4435474,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bresca+Almer%C3%ADa/@36.832463,-2.4435474,17z"
Pizzería Bar Arco Iris,37.0017175,-1.893402,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Bar+Arco+Iris/@37.0017175,-1.893402,17z"
Pizzería L'Antorgia,36.808292,-2.5713733,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+L%27Antorgia/@36.808292,-2.5713733,17z"
Helados Artesanales Milano,36.8158265,-2.5588306,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Helados+Artesanales+Milano/@36.8158265,-2.5588306,17z"
0% Gluten - Krümcoffee,36.6861106,-6.1379738,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/0%25+Gluten+-+Kr%C3%BCmcoffee/@36.6861106,-6.1379738,17z"
Alma Viva - Rico y Saludable,36.5943798,-6.2454721,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Alma+Viva+-+Rico+y+Saludable/@36.5943798,-6.2454721,17z"
 Bernal Eco,36.0180688,-5.6080628,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/+Bernal+Eco/@36.0180688,-5.6080628,17z"
Eco Bakery Gluten Free,36.02022,-5.6101453,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Eco+Bakery+Gluten+Free/@36.02022,-5.6101453,17z"
La Bella sin gluten,36.4173525,-6.1399384,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Bella+sin+gluten/@36.4173525,-6.1399384,17z"
Obrador Artesano Sin Gluten Vynia,36.1091425,-5.4364016,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Obrador+Artesano+Sin+Gluten+Vynia/@36.1091425,-5.4364016,17z"
La Evolución Comida Casera y Sin Gluten Cádiz,36.5241557,-6.284670999999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Evoluci%C3%B3n+Comida+Casera+y+Sin+Gluten+C%C3%A1diz/@36.5241557,-6.284670999999999,17z"
Pizzería El Horno,36.274261,-6.0875284,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+El+Horno/@36.274261,-6.0875284,17z"
Pizzería La Roma,36.6964043,-6.1341282,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+La+Roma/@36.6964043,-6.1341282,17z"
Ruano's,37.8911808,-4.7853968,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ruano%27s/@37.8911808,-4.7853968,17z"
LaMundi Restaurante,37.8898291,-4.7831867,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/LaMundi+Restaurante/@37.8898291,-4.7831867,17z"
Restaurante Cielito Lindo Café,37.8868604,-4.765319900000001,,Mexicana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Cielito+Lindo+Caf%C3%A9/@37.8868604,-4.765319900000001,17z"
Artesanos de Granada Acera del Darro,37.1703373,-3.598113499999999,,"Pastelería, desayuno, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Artesanos+de+Granada+Acera+del+Darro/@37.1703373,-3.598113499999999,17z"
El Obrador de Ferrer Sin Gluten,37.1614284,-3.5936093,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Obrador+de+Ferrer+Sin+Gluten/@37.1614284,-3.5936093,17z"
Espiga Dulce,37.16985820000001,-3.5960546,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Espiga+Dulce/@37.16985820000001,-3.5960546,17z"
KIMCAKES,37.1749483,-3.603019,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/KIMCAKES/@37.1749483,-3.603019,17z"
Pastelería M. Isla,37.1723823,-3.6054277,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+M.+Isla/@37.1723823,-3.6054277,17z"
Pili La Pica,37.481933,-2.7799388,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pili+La+Pica/@37.481933,-2.7799388,17z"
Tartas Cristina | Pastelería Artesana,37.1857443,-3.6081902,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Tartas+Cristina+%7C+Pasteler%C3%ADa+Artesana/@37.1857443,-3.6081902,17z"
Asador El Yantar de los Montes,37.1947018,-3.6111713,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Asador+El+Yantar+de+los+Montes/@37.1947018,-3.6111713,17z"
Bar El Parke Coffee & Food,36.7489747,-3.5180363,,"Desayuno, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+El+Parke+Coffee+%26+Food/@36.7489747,-3.5180363,17z"
Boca Beach,36.7177229,-3.5579017,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Boca+Beach/@36.7177229,-3.5579017,17z"
Cafetería El Cielo de Granada,37.1784273,-3.603718799999999,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cafeter%C3%ADa+El+Cielo+de+Granada/@37.1784273,-3.603718799999999,17z"
Cafetería Las Palmeras,37.2343377,-3.6278819,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cafeter%C3%ADa+Las+Palmeras/@37.2343377,-3.6278819,17z"
Cafetería SUGAR CAFÉ,36.7413613,-3.5240345,,"Pastelería, desayuno",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Cafeter%C3%ADa+SUGAR+CAF%C3%89/@36.7413613,-3.5240345,17z"
Carlota Braun,37.1734483,-3.5932661,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Carlota+Braun/@37.1734483,-3.5932661,17z"
El Copo de Julia,37.0936009,-3.3978559,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Copo+de+Julia/@37.0936009,-3.3978559,17z"
El Pescaíto de Carmela,37.1757316,-3.6008172,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Pesca%C3%ADto+de+Carmela/@37.1757316,-3.6008172,17z"
El Piano,37.17315000000001,-3.5940148,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Piano/@37.17315000000001,-3.5940148,17z"
GIGI Brunch & Healthy,37.1759211,-3.6010768,,"Desayuno, saludable, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/GIGI+Brunch+%26+Healthy/@37.1759211,-3.6010768,17z"
La Nonna Carmela,37.17508,-3.6001138,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Nonna+Carmela/@37.17508,-3.6001138,17z"
Brasería La Tinaja,37.3186445,-3.1221842,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Braser%C3%ADa+La+Tinaja/@37.3186445,-3.1221842,17z"
Lemon Food,36.9353479,-3.5714261,,"Pizza, pollo, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Lemon+Food/@36.9353479,-3.5714261,17z"
Los Frutales Casa Antonio,37.1208129,-3.6072586,,"Local, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Los+Frutales+Casa+Antonio/@37.1208129,-3.6072586,17z"
María de la O Restaurante,37.1645571,-3.5812104,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mar%C3%ADa+de+la+O+Restaurante/@37.1645571,-3.5812104,17z"
Merendero La Granja,37.1853539,-3.5928428,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Merendero+La+Granja/@37.1853539,-3.5928428,17z"
MEZZE Restaurante,37.1768711,-3.6022928,,Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/MEZZE+Restaurante/@37.1768711,-3.6022928,17z"
Mr. Noodle AlmaZen,37.1739595,-3.6003042,,"Japonesa, mediterránea",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mr.+Noodle+AlmaZen/@37.1739595,-3.6003042,17z"
M&M Espacio Gastronómico,37.1155028,-3.5843031,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/M%26M+Espacio+Gastron%C3%B3mico/@37.1155028,-3.5843031,17z"
Pizzería Tradizione Italiana,37.1617835,-3.5855883,,"Italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Tradizione+Italiana/@37.1617835,-3.5855883,17z"
Picao Parrilla Bar,37.1713214,-3.5972289,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Picao+Parrilla+Bar/@37.1713214,-3.5972289,17z"
